id,codigo_scian,area_geo_basica,clave_entidad,clave_localidad,clave_municipio,codigo_postal,correo_electronico,entidad_federativa,estrato_min,estrato_max,fecha_incorporacion_denue,localidad,municipio,nombre_asentamiento_humano,nombre_clase_actividad,nombre_unidad_economica,nombre_vialidad,num_ext_km,numero_telefono,tipo_asentamiento_humano,tipo_establecimiento,tipo_vialidad,total_min,total_max,total_of_sector,suma_min_max,estrato_avg
7341751,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,CENTRO,Panificacion tradicional,PANADERIA SIN NOMBRE,JALISCO,9,4941009340,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1656527,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Panificacion tradicional,PASTELES Y POSTRES KARMEN,ALVARO OBREGON,31,3310099878,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813123,3118,013A,14,1,42,46000,,JALISCO, 006      , 010      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,PRODUCTOS DON SABINO,VICTORIA,8,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1727685,3118,213,14,1,25,46206,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,EL PASTOR,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA JUANCHO REY,OTOMIES,14,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654889,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA CENTENARIO,CENTENARIO,45,4999924065,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654394,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA JALISCO,JALISCO,4,4571029252,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813210,3118,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,PANADERIA SANTA ANA,MORELOS,60,,COLONIA,Fijo,AVENIDA,48        ,510       , 000000009,558       ,5         
1656524,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,EL MOLINO DE NIXTAMAL,MARCOS ESCOBEDO,22,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1727687,3118,213,14,1,25,46206,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,EL PASTOR,Elaboracion de tortillas de harina de trigo de forma tradicional,GORDITAS EL PASTOR,MAJACUAGY,23,3314292798,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1812964,3118,163,14,1,42,46000,JAELESMERALDA1990@GMAIL.COM,JALISCO, 006      , 010      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA EREN,VICTORIA,3,3310975256,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654880,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,MOLINO SOLANO,CUAUHTEMOC,26,4999921195,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341283,3118,62,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,CENTRO,Panificacion tradicional,PANADERIA MAMA MA. YNES,5 DE MAYO,27,4571059008,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654345,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LA CONDESA,DE LA PAZ,3,4579470134,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341319,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,TOCHOPA,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLAS DE HARINA DURANGO 2,AVENIDA DEL TIGRE,0,,BARRIO,Fijo,AVENIDA,48        ,510       , 000000009,558       ,5         
9014004,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLAS DE HARINA SAN ANTONIO,MARCOS ESCOBEDO,15,3313105593,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
8012929,3118,251,14,1,25,46200,,JALISCO, 006      , 010      ,2019-11,Colotlan,Colotlan,LOMAS DE ORIENTE,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA PEPE Y TOnO,JUAREZ,1,3321985759,COLONIA,Fijo,PROLONGACION,48        ,510       , 000000009,558       ,5         
1655979,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA JUANCHORREY,BASILIO TERAN,2,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1656601,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LOS CACHORROS,JOSEFA ORTIZ DE DOMINGUEZ,73,3320385038,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1814226,3118,83,14,1,104,46170,,JALISCO, 000      , 005      ,2010-07,Totatiche,Totatiche,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA CABRERA,HIDALGO,22,4379640579,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654843,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CHIHUAHUA,Panificacion tradicional,PANADERIA DIAZ,PASEO,3,4999922042,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1726819,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2014-12,Huejucar,Huejucar,CENTRO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLERIA EL MOLINO,ZACATECAS,7,4571023130,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1814017,3118,231,14,1,115,46100,,JALISCO, 000      , 005      ,2010-07,Villa Guerrero,Villa Guerrero,DEL CENTRO,Panificacion tradicional,PANIFICADORA DON BETO MURO,REPUBLICA,,4379645126,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654886,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Panificacion tradicional,ESPIGA DE ORO,MORELOS,41,3312258638,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7609333,3118,013A,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLA ARTESANAL JIMENEZ,NOCHE BUENA,6,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7342380,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Panificacion tradicional,PANADERIA LA GORDA DURA,PASEO,38,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1726836,3118,285,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,LA CANTERA,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LA CANTEA,MARMOL,26,3331381013,COLONIA,Fijo,ANDADOR,48        ,510       , 000000009,558       ,5         
7341624,3118,163,14,1,42,46000,,JALISCO, 006      , 010      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA GABY,NInOS HEROES,80,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1727074,3118,123,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,LA PLAZITA,Panificacion tradicional,PANADERIA SIN NOMBRE,PINO SUAREZ,,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7609386,3118,544,14,1,61,46040,,JALISCO, 000      , 005      ,2019-11,Mezquitic,Mezquitic,LOMAS DEL FRAILE,Panificacion tradicional,PANDADERIA GONZALEZ,FRAY MARCIL DE JESUS,31,4571034793,FRACCIONAMIENTO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341720,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA EL PASTOR,NInOS HEROES,2,3311177113,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813166,3118,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA 2001,PORFIRIO DIAZ,14,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7609733,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,BODEGA AUXILIAR TORTILLERIA DON TOnO,ABASOLO,7,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
9013954,3118,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,PANADERIA ARTEZANAL DOnA ESTHELA,MANUEL J. CLOUTHIER,36,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341031,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Panificacion tradicional,PASTELERIA ROBLES,RAMON CORONA,61,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813060,3118,421,14,1,61,46040,,JALISCO, 000      , 005      ,2010-07,Mezquitic,Mezquitic,CENTRO,Panificacion tradicional,PANADERIA ROBLES,IGNACIO ALLENDE,3,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341292,3118,009A,14,1,31,46300,,JALISCO, 000      , 005      ,2019-11,Chimaltitan,Chimaltitan,CENTRO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLERIA,MORELOS,4,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654875,3118,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LUPITA DE JUANCHORREY,MORELOS,78,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1652226,3118,62,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,DE LOS PEREZ,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA TRES GARCIA,REVOLUCION MEXICANA,83,3318588555,BARRIO,Fijo,CALZADA,48        ,510       , 000000009,558       ,5         
1727674,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,MOLINO DON ESTEBAN,HIDALGO,56,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654972,3118,104,14,1,81,46240,,JALISCO, 000      , 005      ,2010-07,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA SANTA MARIA,A. VALDEZ,1,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1726361,3118,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLERIA LA TAPATIA,INDEPENDENCIA,29,3331979369,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
9013959,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTIILLERIA EL JALISCIENSE,MARCOS ESCOBEDO,8,3333934760,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341576,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LA PLANA,LAS ESTACIONES,11,4571050640,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
9013301,3118,163,14,1,42,46000,ESTADISTICAS69@HOTMAIL.COM,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,DELICATESEN...,VICTORIA,59,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341495,3118,247,14,1,25,46200,,JALISCO, 006      , 010      ,2019-11,Colotlan,Colotlan,TOCHOPA,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLAS DE HARINA,ALAMO,12,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813296,3118,525,14,1,61,46040,,JALISCO, 000      , 005      ,2010-07,Mezquitic,Mezquitic,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA ROBLES,REFORMA,36,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
8773197,3118,013A,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,PANADERIA JOEL,ALLENDE,14,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1814189,3118,83,14,1,104,46130,,JALISCO, 006      , 010      ,2010-07,Totatiche,Totatiche,CENTRO,Panificacion tradicional,PANADERIA EL ROSARIO,CUAUHTEMOC,0,4379640182,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7609499,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA OROZCO,JOSEFA ORTIZ DE DOMINGUEZ,15,3318776170,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654343,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Panificacion tradicional,PANADERIA,JUAREZ,15,4579470583,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341392,3118,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLAS HECHAS A MANO RANCHO VIEJO,PORFIRIO DIAZ,7,3310173282,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341732,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA ORIENTE,GUERRERO,25,3316024608,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1655920,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA EL MERCADO DON TOnO,CUAUHTEMOC,0,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341367,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,DE TOCHOPA,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA TOCHOPA,CALLE DEL VENADO,9,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341491,3118,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LA JALISCO 2,CENTENARIO,100,3312496683,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1652102,3118,251,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,LOMAS DE LA CRUZ,Panificacion tradicional,PAN Y PASTELES TRES HERMANOS,DE LOS SANTOS,38,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1656591,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA EL CERRITO,GUERRERO,89,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341129,3118,213,14,1,25,47207,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,ACAPONETA,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLEIA HECHAS A MANO SIN NOMBRE,LIBERTAD,17,3320560507,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
8365116,3118,227,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,VILLA GUERRERO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA CABRERA,DE LAS AMERICAS,50,,BARRIO,Fijo,CALZADA,48        ,510       , 000000009,558       ,5         
1656474,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA ROMANITA,CENTENARIO,87,3313887109,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654461,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA HUEJUCAR,OCAMPO,10,4571009915,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1655890,3118,139,14,1,25,46200,,JALISCO, 006      , 010      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLAS DE HARINA DURANGO,CUAUHTEMOC,12,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1813266,3118,525,14,1,61,46040,,JALISCO, 000      , 005      ,2010-07,Mezquitic,Mezquitic,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA GONZALEZ,JOSE MARIA MORELOS,16,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341731,3118,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TOTILLERIA JALISCO,MORELOS,21,3331356231,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1655022,3118,142,14,38,81,46240,,JALISCO, 006      , 010      ,2010-07,Barrio de Tapias,Santa Maria de los angeles,TAPIAS,Panificacion tradicional,PANADERIA EL VAPOR,20 DE NOVIEMBRE,7,4999922196,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1654339,3118,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Panificacion tradicional,PANADERIA SAN JOSE,5 DE MAYO,36,4571053899,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1652230,3118,62,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,SAN PEDRO,Elaboracion de tortillas de maiz y molienda de nixtamal,MOLINO,RAFAEL VENEGAS,,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1656286,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA ELIZABETH,MARCOS ESCOBEDO,31,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
8691154,3118,83,14,1,104,46170,,JALISCO, 000      , 005      ,2019-11,Totatiche,Totatiche,TOTATICHE,Panificacion tradicional,REPOSTERIA SIN NOMBRE,NInOS HEROES,10,,BARRIO,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
8990996,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,BARRIO DEL CERRITO,Elaboracion de tortillas de harina de trigo de forma tradicional,TORTILLAS DE HARINA,JOSEFA ORTIZ DE DOMINGUEZ,19,3334944492,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1812985,3118,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LA ESPIGA,MORELOS,3,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7342268,3118,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA LOS PRIMOS I,MARCOS ESCOBEDO,,3322549448,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1726393,3118,163,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA 200 0,OLVIDO,,,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
7341243,3118,131,14,1,19,46130,,JALISCO, 000      , 005      ,2019-11,Bolanos,Bolanos,CENTRO,Elaboracion de tortillas de maiz y molienda de nixtamal,TORTILLERIA BOLAnOS,HIDALGO,0,3311299534,COLONIA,Fijo,CALLE,48        ,510       , 000000009,558       ,5         
1726224,3118,013A,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Panificacion tradicional,PANADERIA HUEJUQUILLA,ZARAGOZA,200,,COLONIA,Fijo,PROLONGACION,48        ,510       , 000000009,558       ,5         
